Date/Time,Temperature(S1),Humidity(S1)(%)
2022-07-18T17:25:27,36.5,27.8
2022-07-18T17:25:33,36.5,27.7
2022-07-18T17:25:38,36.5,27.7
2022-07-18T17:25:43,36.4,27.8
2022-07-18T17:25:49,36.4,27.8
2022-07-18T17:25:54,36.5,28.1
2022-07-18T17:25:59,36.5,28.0
2022-07-18T17:26:04,36.5,28.0
2022-07-18T17:26:10,36.5,27.9
2022-07-18T17:26:15,36.5,28.0
2022-07-18T17:26:20,36.6,27.9
2022-07-18T17:26:25,36.5,27.9
2022-07-18T17:26:31,36.6,27.7
2022-07-18T17:26:36,36.5,27.7
2022-07-18T17:26:41,36.5,28.0
2022-07-18T17:26:46,36.5,27.9
2022-07-18T17:26:52,36.5,28.1
2022-07-18T17:26:57,36.5,28.3
2022-07-18T17:27:02,36.5,28.3
2022-07-18T17:27:07,36.4,28.1
2022-07-18T17:27:13,36.4,28.2
2022-07-18T17:27:18,36.4,28.4
2022-07-18T17:27:23,36.3,28.5
2022-07-18T17:27:28,36.3,28.2
2022-07-18T17:27:34,36.2,28.5
2022-07-18T17:27:39,36.2,28.3
2022-07-18T17:27:44,36.2,28.0
2022-07-18T17:27:50,36.2,28.0
2022-07-18T17:27:55,36.2,28.1
2022-07-18T17:28:00,36.2,28.1
2022-07-18T17:28:05,36.1,28.1
2022-07-18T17:28:11,36.2,28.0
2022-07-18T17:28:16,36.2,27.9
2022-07-18T17:28:21,36.2,28.0
2022-07-18T17:28:26,36.2,28.0
2022-07-18T17:28:32,36.2,27.7
2022-07-18T17:28:37,36.2,27.8
2022-07-18T17:28:42,36.2,27.7
2022-07-18T17:28:47,36.2,27.7
2022-07-18T17:28:53,36.2,27.8
2022-07-18T17:28:58,36.2,27.8
2022-07-18T17:29:03,36.2,28.0
2022-07-18T17:29:09,36.2,27.8
2022-07-18T17:29:14,36.3,28.0
2022-07-18T17:29:19,36.2,27.7
2022-07-18T17:29:24,36.2,27.7
2022-07-18T17:29:30,36.2,27.9
2022-07-18T17:29:35,36.2,27.7
2022-07-18T17:29:40,36.2,28.2
2022-07-18T17:29:45,36.2,28.1
2022-07-18T17:29:51,36.2,28.2
2022-07-18T17:29:56,36.1,28.1
2022-07-18T17:30:01,36.2,28.3
2022-07-18T17:30:06,36.2,28.1
2022-07-18T17:30:12,36.2,28.1
2022-07-18T17:30:17,36.2,28.2
2022-07-18T17:30:22,36.2,28.1
2022-07-18T17:30:28,36.1,28.0
2022-07-18T17:30:33,36.1,28.1
2022-07-18T17:30:38,36.1,28.1
2022-07-18T17:30:43,36.1,28.2
2022-07-18T17:30:49,36.1,28.1
2022-07-18T17:30:54,36.1,28.4
2022-07-18T17:30:59,36.1,28.2
2022-07-18T17:31:04,36.0,28.4
2022-07-18T17:31:10,36.1,28.2
2022-07-18T17:31:15,36.0,28.5
2022-07-18T17:31:20,36.0,28.4
2022-07-18T17:31:25,36.1,28.1
2022-07-18T17:31:31,36.1,28.0
2022-07-18T17:31:36,36.1,28.3
2022-07-18T17:31:41,36.1,28.3
2022-07-18T17:31:46,36.1,28.0
2022-07-18T17:31:52,36.2,28.3
2022-07-18T17:31:57,36.1,28.2
2022-07-18T17:32:02,36.2,28.1
2022-07-18T17:32:08,36.2,28.1
2022-07-18T17:32:13,36.1,28.0
2022-07-18T17:32:18,36.2,28.2
2022-07-18T17:32:23,36.2,28.0
2022-07-18T17:32:29,36.2,28.1
2022-07-18T17:32:34,36.2,28.3
2022-07-18T17:32:39,36.2,28.3
2022-07-18T17:32:44,36.2,28.2
2022-07-18T17:32:50,36.2,28.1
2022-07-18T17:32:55,36.2,28.0
2022-07-18T17:33:00,36.2,28.0
2022-07-18T17:33:05,36.3,28.2
2022-07-18T17:33:11,36.3,28.5
2022-07-18T17:33:16,36.2,28.5
2022-07-18T17:33:21,36.1,28.5
2022-07-18T17:33:26,36.2,28.6
2022-07-18T17:33:32,36.2,28.6
2022-07-18T17:33:37,36.1,28.7
2022-07-18T17:33:42,36.1,28.4
2022-07-18T17:33:48,36.0,28.5
2022-07-18T17:33:53,36.1,28.9
2022-07-18T17:33:58,36.1,29.0
2022-07-18T17:34:03,36.1,28.9
2022-07-18T17:34:09,36.1,29.0
2022-07-18T17:34:14,36.0,29.0
2022-07-18T17:34:19,36.1,29.2
2022-07-18T17:34:24,36.0,29.0
2022-07-18T17:34:30,36.0,29.1
2022-07-18T17:34:35,36.1,29.0
2022-07-18T17:34:40,36.0,29.0
2022-07-18T17:34:45,36.0,29.0
2022-07-18T17:34:51,36.0,29.3
2022-07-18T17:34:56,36.0,29.0
2022-07-18T17:35:01,36.0,29.1
2022-07-18T17:35:07,36.0,28.8
2022-07-18T17:35:12,36.1,29.1
2022-07-18T17:35:17,36.0,28.8
2022-07-18T17:35:22,36.1,29.0
2022-07-18T17:35:28,36.1,28.8
2022-07-18T17:35:33,36.2,29.1
2022-07-18T17:35:38,36.2,28.9
2022-07-18T17:35:43,36.2,28.7
2022-07-18T17:35:49,36.3,28.6
2022-07-18T17:35:54,36.3,28.5
2022-07-18T17:35:59,36.4,28.6
2022-07-18T17:36:04,36.4,28.9
2022-07-18T17:36:10,36.6,28.9
2022-07-18T17:36:15,36.6,28.8
2022-07-18T17:36:20,36.7,28.7
2022-07-18T17:36:25,36.7,28.5
2022-07-18T17:36:31,36.9,28.5
2022-07-18T17:36:36,36.8,28.4
2022-07-18T17:36:41,37.0,28.8
2022-07-18T17:36:47,37.0,28.3
2022-07-18T17:36:52,37.0,28.3
2022-07-18T17:36:57,37.1,28.4
2022-07-18T17:37:02,37.3,28.5
2022-07-18T17:37:08,37.4,28.3
2022-07-18T17:37:13,37.3,28.0
2022-07-18T17:37:18,37.3,27.9
2022-07-18T17:37:23,37.5,28.0
2022-07-18T17:37:29,37.5,28.0
2022-07-18T17:37:34,37.5,27.8
2022-07-18T17:37:39,37.5,27.8
2022-07-18T17:37:44,37.5,27.7
2022-07-18T17:37:50,37.6,27.6
2022-07-18T17:37:55,37.6,27.6
2022-07-18T17:38:00,37.7,27.9
2022-07-18T17:38:06,37.7,27.7
2022-07-18T17:38:11,37.7,27.7
2022-07-18T17:38:16,37.7,28.0
2022-07-18T17:38:21,37.8,27.5
2022-07-18T17:38:27,37.8,27.7
2022-07-18T17:38:32,37.8,27.6
2022-07-18T17:38:37,37.9,27.6
2022-07-18T17:38:42,37.9,27.7
2022-07-18T17:38:48,37.8,27.6
2022-07-18T17:38:53,38.0,27.6
2022-07-18T17:38:58,38.0,27.5
2022-07-18T17:39:03,38.1,27.6
2022-07-18T17:39:09,38.1,27.5
2022-07-18T17:39:14,38.1,27.6
2022-07-18T17:39:19,38.1,27.5
2022-07-18T17:39:24,38.2,27.7
2022-07-18T17:39:30,38.2,27.5
2022-07-18T17:39:35,38.2,27.3
2022-07-18T17:39:40,38.3,27.2
2022-07-18T17:39:46,38.2,27.1
2022-07-18T17:39:51,38.2,27.1
2022-07-18T17:39:56,38.3,27.1
2022-07-18T17:40:01,38.3,27.2
2022-07-18T17:40:07,38.3,26.9
2022-07-18T17:40:12,38.3,27.2
2022-07-18T17:40:17,38.4,27.1
2022-07-18T17:40:22,38.3,27.0
2022-07-18T17:40:28,38.4,27.3
2022-07-18T17:40:33,38.5,27.2
2022-07-18T17:40:38,38.4,27.3
2022-07-18T17:40:43,38.5,27.2
2022-07-18T17:40:49,38.5,27.2
2022-07-18T17:40:54,38.6,27.2
2022-07-18T17:40:59,38.5,27.1
2022-07-18T17:41:05,38.5,27.4
2022-07-18T17:41:10,38.6,27.4
2022-07-18T17:41:15,38.5,27.4
2022-07-18T17:41:20,38.5,27.2
2022-07-18T17:41:26,38.5,27.1
2022-07-18T17:41:31,38.5,27.1
2022-07-18T17:41:36,38.5,27.3
2022-07-18T17:41:41,38.5,27.1
2022-07-18T17:41:47,38.5,27.2
2022-07-18T17:41:52,38.5,27.2
2022-07-18T17:41:57,38.5,27.3
2022-07-18T17:42:02,38.5,27.4
2022-07-18T17:42:08,38.6,27.5
2022-07-18T17:42:13,38.5,27.4
2022-07-18T17:42:18,38.5,27.3
2022-07-18T17:42:23,38.5,27.6
2022-07-18T17:42:29,38.5,27.6
2022-07-18T17:42:34,38.6,27.7
2022-07-18T17:42:39,38.5,27.5
2022-07-18T17:42:45,38.5,27.4
2022-07-18T17:42:50,38.5,27.3
2022-07-18T17:42:55,38.5,27.4
2022-07-18T17:43:00,38.6,27.4
2022-07-18T17:43:06,38.6,27.3
2022-07-18T17:43:11,38.6,27.2
2022-07-18T17:43:16,38.7,27.0
2022-07-18T17:43:21,38.7,27.2
2022-07-18T17:43:27,38.7,27.3
2022-07-18T17:43:32,38.7,27.3
2022-07-18T17:43:37,38.7,27.2
2022-07-18T17:43:42,38.7,27.3
2022-07-18T17:43:48,38.7,27.4
2022-07-18T17:43:53,38.7,27.1
2022-07-18T17:43:58,38.7,27.3
2022-07-18T17:44:04,38.7,27.4
2022-07-18T17:44:09,38.7,27.4
2022-07-18T17:44:14,38.8,27.3
2022-07-18T17:44:19,38.7,27.3
2022-07-18T17:44:25,38.7,27.3
2022-07-18T17:44:30,38.8,27.0
2022-07-18T17:44:35,38.8,27.1
2022-07-18T17:44:40,38.8,26.9
2022-07-18T17:44:46,38.9,27.1
2022-07-18T17:44:51,38.8,27.3
2022-07-18T17:44:56,38.9,27.4
2022-07-18T17:45:01,38.9,27.2
2022-07-18T17:45:07,38.9,27.2
2022-07-18T17:45:12,39.0,27.2
2022-07-18T17:45:17,39.0,26.9
2022-07-18T17:45:22,39.0,26.9
2022-07-18T17:45:28,39.1,26.8
2022-07-18T17:45:33,39.1,26.7
2022-07-18T17:45:38,39.0,26.8
2022-07-18T17:45:44,39.0,26.8
2022-07-18T17:45:49,39.1,27.0
2022-07-18T17:45:54,39.0,27.0
2022-07-18T17:45:59,39.0,27.0
2022-07-18T17:46:05,39.0,27.0
2022-07-18T17:46:10,39.0,27.0
2022-07-18T17:46:15,39.0,27.2
2022-07-18T17:46:20,39.0,27.4
2022-07-18T17:46:26,39.0,27.3
2022-07-18T17:46:31,39.1,27.1
2022-07-18T17:46:36,39.0,27.2
2022-07-18T17:46:41,39.1,27.0
2022-07-18T17:46:47,39.1,27.0
2022-07-18T17:46:52,39.1,27.1
2022-07-18T17:46:57,39.1,27.0
2022-07-18T17:47:03,39.1,27.0
2022-07-18T17:47:08,39.1,27.0
2022-07-18T17:47:13,39.1,27.0
2022-07-18T17:47:18,39.0,27.1
2022-07-18T17:47:24,39.0,27.1
2022-07-18T17:47:29,39.1,27.2
2022-07-18T17:47:34,39.1,27.1
2022-07-18T17:47:39,39.1,27.1
2022-07-18T17:47:45,39.1,27.1
2022-07-18T17:47:50,39.0,27.1
2022-07-18T17:47:55,39.1,27.4
2022-07-18T17:48:00,39.1,26.9
2022-07-18T17:48:06,39.0,26.8
2022-07-18T17:48:11,39.1,27.1
2022-07-18T17:48:16,39.1,27.2
2022-07-18T17:48:21,39.1,27.1
2022-07-18T17:48:27,39.0,27.2
2022-07-18T17:48:32,39.1,27.3
2022-07-18T17:48:37,39.2,27.1
2022-07-18T17:48:43,39.1,27.0
2022-07-18T17:48:48,39.1,26.9
2022-07-18T17:48:53,39.1,27.0
2022-07-18T17:48:58,39.1,27.0
2022-07-18T17:49:04,39.2,27.1
2022-07-18T17:49:09,39.1,26.9
2022-07-18T17:49:14,39.2,27.0
2022-07-18T17:49:19,39.2,27.2
2022-07-18T17:49:25,39.2,27.2
2022-07-18T17:49:30,39.2,27.1
2022-07-18T17:49:35,39.2,27.3
2022-07-18T17:49:40,39.2,27.2
2022-07-18T17:49:46,39.3,26.9
2022-07-18T17:49:51,39.2,27.0
2022-07-18T17:49:56,39.2,27.1
2022-07-18T17:50:02,39.2,27.1
2022-07-18T17:50:07,39.2,27.1
2022-07-18T17:50:12,39.2,27.2
2022-07-18T17:50:18,39.2,27.2
2022-07-18T17:50:23,39.2,27.1
2022-07-18T17:50:28,39.2,26.9
2022-07-18T17:50:33,39.4,27.2
2022-07-18T17:50:38,39.4,27.1
2022-07-18T17:50:44,39.4,27.3
2022-07-18T17:50:49,39.4,27.3
2022-07-18T17:50:54,39.4,27.4
2022-07-18T17:50:59,39.3,27.2
2022-07-18T17:51:05,39.4,27.1
2022-07-18T17:51:10,39.3,27.3
2022-07-18T17:51:15,39.3,27.1
2022-07-18T17:51:20,39.3,27.0
2022-07-18T17:51:26,39.4,27.0
2022-07-18T17:51:31,39.4,27.0
2022-07-18T17:51:36,39.3,27.0
2022-07-18T17:51:42,39.3,27.0
2022-07-18T17:51:47,39.3,27.2
2022-07-18T17:51:52,39.4,27.4
2022-07-18T17:51:57,39.3,27.3
2022-07-18T17:52:03,39.2,27.4
2022-07-18T17:52:08,39.2,27.4
2022-07-18T17:52:13,39.1,27.2
2022-07-18T17:52:18,39.1,27.1
2022-07-18T17:52:24,39.1,27.3
2022-07-18T17:52:29,39.0,27.4
2022-07-18T17:52:34,39.0,27.4
2022-07-18T17:52:39,39.0,27.6
2022-07-18T17:52:45,39.0,27.5
2022-07-18T17:52:50,39.0,27.6
2022-07-18T17:52:55,39.0,27.5
2022-07-18T17:53:01,39.0,27.4
2022-07-18T17:53:06,39.1,27.5
2022-07-18T17:53:11,39.1,27.4
2022-07-18T17:53:16,39.0,27.3
2022-07-18T17:53:22,39.1,27.1
2022-07-18T17:53:27,39.1,27.2
2022-07-18T17:53:32,39.1,27.0
2022-07-18T17:53:37,39.1,27.1
2022-07-18T17:53:43,39.1,27.2
2022-07-18T17:53:48,39.1,27.2
2022-07-18T17:53:53,39.1,27.3
2022-07-18T17:53:58,39.2,27.1
2022-07-18T17:54:04,39.1,27.1
2022-07-18T17:54:09,39.1,27.2
2022-07-18T17:54:14,39.1,27.2
2022-07-18T17:54:19,39.0,27.0
2022-07-18T17:54:25,39.0,26.9
2022-07-18T17:54:30,38.9,26.7
2022-07-18T17:54:35,38.9,27.0
2022-07-18T17:54:41,39.0,27.1
2022-07-18T17:54:46,38.9,26.8
2022-07-18T17:54:51,38.9,26.8
2022-07-18T17:54:57,38.9,26.8
2022-07-18T17:55:02,38.9,27.0
2022-07-18T17:55:07,39.0,27.0
2022-07-18T17:55:12,39.1,27.0
2022-07-18T17:55:17,39.0,26.9
2022-07-18T17:55:23,39.0,27.1
2022-07-18T17:55:28,39.1,27.0
2022-07-18T17:55:33,39.1,26.9
2022-07-18T17:55:38,39.1,26.9
2022-07-18T17:55:44,39.1,26.9
2022-07-18T17:55:49,39.1,27.0
2022-07-18T17:55:54,39.1,27.1
2022-07-18T17:55:59,39.0,27.0
2022-07-18T17:56:05,39.1,27.0
2022-07-18T17:56:10,39.1,26.9
2022-07-18T17:56:15,39.1,26.9
2022-07-18T17:56:21,39.2,26.9
2022-07-18T17:56:26,39.2,27.3
2022-07-18T17:56:31,39.2,27.1
2022-07-18T17:56:36,39.2,26.9
2022-07-18T17:56:42,39.2,26.8
2022-07-18T17:56:47,39.2,27.1
2022-07-18T17:56:52,39.2,27.0
2022-07-18T17:56:57,39.2,26.8
2022-07-18T17:57:03,39.1,26.8
2022-07-18T17:57:08,39.1,27.0
2022-07-18T17:57:13,39.1,26.8
2022-07-18T17:57:18,39.1,27.0
2022-07-18T17:57:24,39.1,26.9
2022-07-18T17:57:29,39.2,27.0
2022-07-18T17:57:34,39.1,27.0
2022-07-18T17:57:40,39.1,27.5
2022-07-18T17:57:45,39.1,27.3
2022-07-18T17:57:50,39.0,27.2
2022-07-18T17:57:55,39.0,27.1
2022-07-18T17:58:01,39.0,27.1
2022-07-18T17:58:06,39.1,26.9
2022-07-18T17:58:11,39.1,27.1
2022-07-18T17:58:16,39.0,26.9
2022-07-18T17:58:22,39.1,27.0
2022-07-18T17:58:27,39.1,27.1
2022-07-18T17:58:32,39.0,27.0
2022-07-18T17:58:37,39.0,27.0
2022-07-18T17:58:43,39.0,27.1
2022-07-18T17:58:48,39.0,27.3
2022-07-18T17:58:53,38.9,27.0
2022-07-18T17:58:58,38.8,26.9
2022-07-18T17:59:04,38.7,27.3
2022-07-18T17:59:09,38.8,27.1
2022-07-18T17:59:14,38.8,27.4
2022-07-18T17:59:20,38.7,27.3
2022-07-18T17:59:25,38.7,27.4
2022-07-18T17:59:30,38.6,27.5
2022-07-18T17:59:35,38.6,27.3
2022-07-18T17:59:41,38.6,27.5
2022-07-18T17:59:46,38.7,27.7
2022-07-18T17:59:51,38.6,27.5
2022-07-18T17:59:56,38.5,27.4
2022-07-18T18:00:02,38.5,27.4
2022-07-18T18:00:07,38.5,27.5
2022-07-18T18:00:12,38.5,27.3
2022-07-18T18:00:18,38.5,27.3
2022-07-18T18:00:23,38.5,27.2
2022-07-18T18:00:28,38.5,27.2
2022-07-18T18:00:33,38.4,27.5
2022-07-18T18:00:39,38.4,27.3
2022-07-18T18:00:44,38.4,27.5
2022-07-18T18:00:49,38.5,27.5
2022-07-18T18:00:54,38.4,27.6
2022-07-18T18:01:00,38.5,27.6
2022-07-18T18:01:05,38.4,27.8
2022-07-18T18:01:10,38.4,27.6
2022-07-18T18:01:15,38.4,27.6
2022-07-18T18:01:21,38.4,27.7
2022-07-18T18:01:26,38.4,27.5
2022-07-18T18:01:31,38.3,27.9
2022-07-18T18:01:36,38.3,27.7
2022-07-18T18:01:42,38.2,27.9
2022-07-18T18:01:47,38.4,27.9
2022-07-18T18:01:52,38.3,27.8
2022-07-18T18:01:57,38.3,27.7
2022-07-18T18:02:03,38.4,27.7
2022-07-18T18:02:08,38.4,27.6
2022-07-18T18:02:13,38.4,27.5
2022-07-18T18:02:19,38.5,27.5
2022-07-18T18:02:24,38.5,27.6
2022-07-18T18:02:29,38.5,27.7
2022-07-18T18:02:34,38.5,27.6
2022-07-18T18:02:40,38.5,27.2
2022-07-18T18:02:45,38.4,27.3
2022-07-18T18:02:50,38.5,27.3
2022-07-18T18:02:55,38.5,27.2
2022-07-18T18:03:01,38.5,27.2
2022-07-18T18:03:06,38.4,27.1
2022-07-18T18:03:11,38.4,27.2
2022-07-18T18:03:16,38.3,27.4
2022-07-18T18:03:22,38.4,27.3
2022-07-18T18:03:27,38.3,27.3
2022-07-18T18:03:32,38.4,27.5
2022-07-18T18:03:37,38.5,27.5
2022-07-18T18:03:43,38.5,27.4
2022-07-18T18:03:48,38.4,27.1
2022-07-18T18:03:54,38.4,27.1
2022-07-18T18:03:59,38.5,27.2
2022-07-18T18:04:04,38.6,27.2
2022-07-18T18:04:09,38.6,27.2
2022-07-18T18:04:15,38.6,27.2
2022-07-18T18:04:20,38.6,27.4
2022-07-18T18:04:25,38.6,27.3
2022-07-18T18:04:30,38.6,27.2
2022-07-18T18:04:35,38.7,27.2
2022-07-18T18:04:41,38.7,27.2
2022-07-18T18:04:46,38.7,27.4
2022-07-18T18:04:51,38.7,27.3
2022-07-18T18:04:56,38.8,27.6
2022-07-18T18:05:02,38.8,27.6
2022-07-18T18:05:07,38.8,27.5
2022-07-18T18:05:12,38.6,27.5
2022-07-18T18:05:18,38.6,27.7
2022-07-18T18:05:23,38.6,27.5
2022-07-18T18:05:28,38.6,27.6
2022-07-18T18:05:33,38.5,27.8
2022-07-18T18:05:39,38.5,27.6
2022-07-18T18:05:44,38.4,27.6
2022-07-18T18:05:49,38.4,27.8
2022-07-18T18:05:54,38.4,27.9
2022-07-18T18:06:00,38.4,28.1
2022-07-18T18:06:05,38.3,28.0
2022-07-18T18:06:10,38.4,27.7
2022-07-18T18:06:15,38.4,27.9
2022-07-18T18:06:21,38.3,28.1
2022-07-18T18:06:26,38.4,27.9
2022-07-18T18:06:31,38.3,27.9
2022-07-18T18:06:37,38.4,27.9
2022-07-18T18:06:42,38.3,28.0
2022-07-18T18:06:47,38.3,27.8
2022-07-18T18:06:52,38.3,27.9
2022-07-18T18:06:58,38.3,27.9
2022-07-18T18:07:03,38.3,27.9
2022-07-18T18:07:08,38.3,27.9
2022-07-18T18:07:13,38.4,27.9
2022-07-18T18:07:19,38.3,28.0
2022-07-18T18:07:24,38.4,28.0
2022-07-18T18:07:29,38.4,28.0
2022-07-18T18:07:34,38.4,28.0
2022-07-18T18:07:40,38.4,28.4
2022-07-18T18:07:45,38.4,28.1
2022-07-18T18:07:50,38.4,28.0
2022-07-18T18:07:55,38.4,28.2
2022-07-18T18:08:01,38.4,28.2
2022-07-18T18:08:06,38.4,27.9
2022-07-18T18:08:11,38.5,28.2
2022-07-18T18:08:17,38.5,27.9
2022-07-18T18:08:22,38.5,28.2
2022-07-18T18:08:27,38.4,28.1
2022-07-18T18:08:32,38.4,28.0
2022-07-18T18:08:38,38.4,28.0
2022-07-18T18:08:43,38.4,28.2
2022-07-18T18:08:48,38.5,28.3
2022-07-18T18:08:54,38.5,28.3
2022-07-18T18:08:59,38.4,27.8
2022-07-18T18:09:04,38.4,28.1
2022-07-18T18:09:09,38.4,28.3
2022-07-18T18:09:14,38.4,28.4
2022-07-18T18:09:20,38.3,28.3
2022-07-18T18:09:25,38.3,28.1
2022-07-18T18:09:30,38.3,28.4
2022-07-18T18:09:36,38.2,28.4
2022-07-18T18:09:41,38.2,28.2
2022-07-18T18:09:46,38.1,28.2
2022-07-18T18:09:51,38.1,28.3
2022-07-18T18:09:57,38.1,28.3
2022-07-18T18:10:02,38.0,28.4
2022-07-18T18:10:07,38.0,28.2
2022-07-18T18:10:12,38.1,28.2
2022-07-18T18:10:18,38.2,28.4
2022-07-18T18:10:23,38.2,28.4
2022-07-18T18:10:28,38.2,28.5
2022-07-18T18:10:34,38.2,28.5
2022-07-18T18:10:39,38.2,28.7
2022-07-18T18:10:44,38.2,28.9
2022-07-18T18:10:49,38.2,28.6
2022-07-18T18:10:54,38.1,28.6
2022-07-18T18:11:00,38.2,28.6
2022-07-18T18:11:05,38.2,28.6
2022-07-18T18:11:10,38.1,28.4
2022-07-18T18:11:16,38.2,28.3
2022-07-18T18:11:21,38.2,28.4
2022-07-18T18:11:26,38.2,28.5
2022-07-18T18:11:31,38.2,28.4
2022-07-18T18:11:37,38.2,28.3
2022-07-18T18:11:42,38.1,28.4
2022-07-18T18:11:47,38.1,28.4
2022-07-18T18:11:52,38.1,28.4
2022-07-18T18:11:58,38.1,28.4
2022-07-18T18:12:03,38.2,28.5
2022-07-18T18:12:08,38.1,28.5
2022-07-18T18:12:13,38.2,28.5
2022-07-18T18:12:19,38.1,28.6
2022-07-18T18:12:24,38.1,28.4
2022-07-18T18:12:29,38.3,28.4
2022-07-18T18:12:35,38.2,28.2
2022-07-18T18:12:40,38.2,28.3
2022-07-18T18:12:45,38.2,28.3
2022-07-18T18:12:50,38.3,28.5
2022-07-18T18:12:56,38.3,28.3
2022-07-18T18:13:01,38.3,28.4
2022-07-18T18:13:06,38.3,28.6
2022-07-18T18:13:11,38.2,28.6
2022-07-18T18:13:17,38.2,28.7
2022-07-18T18:13:22,38.2,28.6
2022-07-18T18:13:27,38.0,28.5
2022-07-18T18:13:32,38.0,28.5
2022-07-18T18:13:38,38.0,28.6
2022-07-18T18:13:43,37.9,28.6
2022-07-18T18:13:48,37.9,28.7
2022-07-18T18:13:54,37.8,28.7
2022-07-18T18:13:59,37.8,28.5
2022-07-18T18:14:04,37.7,28.9
2022-07-18T18:14:09,37.6,29.2
2022-07-18T18:14:15,37.5,29.3
2022-07-18T18:14:20,37.2,29.5
2022-07-18T18:14:25,37.1,29.7
2022-07-18T18:14:30,36.9,29.6
2022-07-18T18:14:36,36.8,29.7
2022-07-18T18:14:41,36.8,29.7
2022-07-18T18:14:46,36.7,29.7
2022-07-18T18:14:51,36.6,29.8
2022-07-18T18:14:57,36.6,29.9
2022-07-18T18:15:02,36.6,29.9
2022-07-18T18:15:07,36.5,29.9
2022-07-18T18:15:12,36.5,29.8
2022-07-18T18:15:18,36.4,30.0
2022-07-18T18:15:23,36.4,30.1
2022-07-18T18:15:28,36.4,30.0
2022-07-18T18:15:34,36.3,30.2
2022-07-18T18:15:39,36.2,30.0
2022-07-18T18:15:44,36.3,29.9
2022-07-18T18:15:49,36.2,30.0
2022-07-18T18:15:55,36.2,30.0
2022-07-18T18:16:00,36.1,29.8
2022-07-18T18:16:05,36.1,29.9
2022-07-18T18:16:10,36.1,30.0
2022-07-18T18:16:16,36.1,30.0
2022-07-18T18:16:21,36.0,30.2
2022-07-18T18:16:26,36.0,30.0
2022-07-18T18:16:31,36.0,30.2
2022-07-18T18:16:37,36.0,30.2
2022-07-18T18:16:42,36.0,30.2
2022-07-18T18:16:47,36.0,30.4
2022-07-18T18:16:53,36.0,30.4
2022-07-18T18:16:58,35.9,30.3
2022-07-18T18:17:03,36.0,30.0
2022-07-18T18:17:08,36.0,30.2
2022-07-18T18:17:14,35.9,30.2
2022-07-18T18:17:19,35.9,30.4
2022-07-18T18:17:24,35.9,30.3
2022-07-18T18:17:29,35.9,30.2
2022-07-18T18:17:35,36.0,30.3
2022-07-18T18:17:40,35.9,30.2
2022-07-18T18:17:45,35.9,30.4
2022-07-18T18:17:50,35.9,30.5
2022-07-18T18:17:56,35.9,30.4
2022-07-18T18:18:01,36.0,30.1
2022-07-18T18:18:06,35.9,30.4
2022-07-18T18:18:11,35.9,30.3
2022-07-18T18:18:17,36.0,30.5
2022-07-18T18:18:22,36.0,30.2
2022-07-18T18:18:27,35.9,30.2
2022-07-18T18:18:33,35.9,30.3
2022-07-18T18:18:38,35.9,30.5
2022-07-18T18:18:43,36.0,30.4
2022-07-18T18:18:48,36.0,30.6
2022-07-18T18:18:54,36.0,30.4
2022-07-18T18:18:59,36.0,30.2
2022-07-18T18:19:04,36.0,30.4
2022-07-18T18:19:09,36.0,30.3
2022-07-18T18:19:15,36.1,30.2
2022-07-18T18:19:20,36.1,30.2
2022-07-18T18:19:25,36.1,30.2
2022-07-18T18:19:30,36.2,30.1
2022-07-18T18:19:36,36.2,30.1
2022-07-18T18:19:41,36.2,30.2
2022-07-18T18:19:46,36.2,30.3
2022-07-18T18:19:52,36.2,30.1
2022-07-18T18:19:57,36.3,29.8
2022-07-18T18:20:02,36.3,30.2
2022-07-18T18:20:07,36.4,30.0
2022-07-18T18:20:13,36.3,30.2
2022-07-18T18:20:18,36.4,30.1
2022-07-18T18:20:23,36.5,30.1
2022-07-18T18:20:28,36.6,30.1
2022-07-18T18:20:34,36.6,30.1
2022-07-18T18:20:39,36.6,30.0
2022-07-18T18:20:44,36.6,30.0
2022-07-18T18:20:49,36.5,30.0
2022-07-18T18:20:55,36.5,30.0
2022-07-18T18:21:00,36.4,29.8
2022-07-18T18:21:05,36.4,29.9
2022-07-18T18:21:10,36.3,30.0
2022-07-18T18:21:16,36.3,29.9
2022-07-18T18:21:21,36.2,30.0
2022-07-18T18:21:26,36.2,30.0
2022-07-18T18:21:32,36.1,30.2
2022-07-18T18:21:37,36.1,30.0
2022-07-18T18:21:42,36.1,30.0
2022-07-18T18:21:47,36.0,30.1
2022-07-18T18:21:53,36.0,30.1
2022-07-18T18:21:58,36.0,30.3
2022-07-18T18:22:03,36.0,30.2
2022-07-18T18:22:08,35.9,30.2
2022-07-18T18:22:14,35.9,30.2
2022-07-18T18:22:19,35.9,30.2
2022-07-18T18:22:24,35.9,30.1
2022-07-18T18:22:29,35.9,30.1
2022-07-18T18:22:35,35.9,30.1
2022-07-18T18:22:40,35.8,30.1
2022-07-18T18:22:45,35.8,29.8
2022-07-18T18:22:51,35.8,30.0
2022-07-18T18:22:56,35.8,30.0
2022-07-18T18:23:01,35.8,29.9
2022-07-18T18:23:06,35.8,30.0
2022-07-18T18:23:12,35.8,29.8
2022-07-18T18:23:17,35.8,30.2
2022-07-18T18:23:22,35.8,30.0
2022-07-18T18:23:27,35.7,30.2
2022-07-18T18:23:33,35.8,30.2
2022-07-18T18:23:38,35.7,30.0
2022-07-18T18:23:43,35.8,30.0
